round(B_06,8)	round(B_06_ERR,8)	round(V_06,8)	round(V_06_ERR,8)	round(R_06,8)	round(R_06_ERR,8)	round(I_MAG_AUTO_06,8)	AUTO_FLAG_06	round(I_06_ERR,8)	round(I_CFHT_06_ERR,8)	round(Z_06,8)	round(Z_06_ERR,8)	Z_ZCOS	Z_USE
25.00189972	0.07370000	23.94720078	0.03880000	23.19300079	0.02570000	22.22739983	1.00000000	0.01730000	0.06780000	21.84659958	0.01580000	-999.98999023	4.00000000
22.89949989	0.02610000	22.64279938	0.02020000	22.18250084	0.01610000	20.90850067	1.00000000	0.01240000	0.03860000	21.34199905	0.01210000	0.62210000	1.00000000
23.17550087	0.02970000	22.96990013	0.02320000	22.50559998	0.01850000	21.46509933	1.00000000	0.01460000	0.05370000	21.80170059	0.01560000	0.62210000	1.00000000
23.92060089	0.04230000	23.39410019	0.02840000	22.74959946	0.02080000	21.73780060	1.00000000	0.01430000	0.04520000	21.57419968	0.01360000	-999.98999023	2.00000000
23.03129959	0.02780000	22.30820084	0.01680000	21.67009926	0.01250000	20.38969994	1.00000000	0.00870000	0.01710000	20.31459999	0.00710000	-999.98999023	2.00000000
24.12660027	0.04770000	23.44709969	0.03010000	22.92659950	0.02280000	21.66650009	1.00000000	0.01560000	0.05260000	21.70059967	0.01500000	-999.98999023	4.00000000
24.53389931	0.05960000	24.12709999	0.04810000	23.30330086	0.02760000	21.96680069	1.00000000	0.01870000	0.09390000	21.89310074	0.01740000	-999.98999023	4.00000000
22.84370041	0.02530000	22.53400040	0.01880000	22.09309959	0.01520000	21.50950050	1.00000000	0.01250000	0.03380000	21.37190056	0.01240000	0.62250000	1.00000000
24.30629921	0.05250000	23.56879997	0.03190000	22.77239990	0.02170000	21.58539963	1.00000000	0.01420000	0.04610000	21.64349937	0.01480000	-999.98999023	4.00000000
23.03249931	0.02750000	22.81220055	0.02130000	22.32080078	0.01690000	21.22949982	1.00000000	0.01310000	0.03320000	21.56019974	0.01330000	0.62250000	1.00000000
24.26810074	0.05100000	22.86930084	0.02210000	22.11230087	0.01540000	20.66060066	1.00000000	0.00930000	0.02010000	20.46769905	0.00760000	-999.98999023	1.00000000
23.62240028	0.03700000	23.40959930	0.02920000	22.92180061	0.02270000	22.12439919	1.00000000	0.01770000	0.08730000	22.15349960	0.01960000	0.62440002	1.00000000
22.28680038	0.01950000	22.09079933	0.01520000	21.66810036	0.01250000	20.30850029	1.00000000	0.00990000	0.02440000	20.93919945	0.01010000	0.62330002	1.00000000
23.73380089	0.03880000	23.47400093	0.02980000	22.99670029	0.02340000	22.27770042	1.00000000	0.01910000	0.09080000	22.37330055	0.02260000	0.62260002	1.00000000
25.19050026	0.07760000	24.10140038	0.04000000	23.16099930	0.02500000	22.07999992	1.00000000	0.01610000	0.04380000	21.72439957	0.01390000	-999.98999023	2.00000000
23.32439995	0.03240000	22.84490013	0.02200000	22.35750008	0.01730000	21.49959946	1.00000000	0.01440000	0.05470000	21.68339920	0.01500000	-999.98999023	2.00000000
23.06290054	0.02830000	22.87520027	0.02260000	22.50690079	0.01860000	21.55400085	1.00000000	0.01550000	0.07670000	21.90719986	0.01760000	0.55930001	1.00000000
23.25950050	0.03120000	23.02459908	0.02420000	22.50419998	0.01860000	21.74189949	1.00000000	0.01480000	0.06610000	21.79330063	0.01640000	-999.98999023	4.00000000
24.46209908	0.05680000	23.58510017	0.03210000	22.88909912	0.02240000	21.73170090	1.00000000	0.01460000	0.05020000	21.53330040	0.01390000	0.62290001	1.00000000
23.73769951	0.03900000	22.76379967	0.02100000	21.98749924	0.01440000	20.63559914	1.00000000	0.00930000	0.02170000	20.57509995	0.00800000	0.62250000	1.00000000
23.57069969	0.03590000	23.32449913	0.02790000	22.94700050	0.02290000	22.14159966	1.00000000	0.01810000	0.08680000	22.29570007	0.02200000	-999.98999023	3.00000000
22.48189926	0.02130000	22.44879913	0.01800000	22.19869995	0.01600000	20.62010002	1.00000000	0.01410000	0.04530000	21.72800064	0.01510000	0.62279999	1.00000000
23.92000008	0.04300000	23.03269958	0.02410000	22.22870064	0.01620000	21.13500023	1.00000000	0.01080000	0.03390000	20.88419914	0.00930000	0.62279999	1.00000000
23.14060020	0.02910000	22.92250061	0.02260000	22.46190071	0.01810000	21.59499931	1.00000000	0.01440000	0.04830000	21.82999992	0.01610000	-999.98999023	2.00000000
23.69750023	0.03830000	23.44219971	0.02970000	23.03269958	0.02400000	22.31019974	1.00000000	0.01930000	0.16170000	22.31469917	0.02210000	0.62379998	1.00000000
22.42930031	0.02090000	22.34550095	0.01720000	22.08469963	0.01520000	21.34830093	1.00000000	0.01270000	0.05410000	21.63610077	0.01460000	-999.98999023	2.00000000
23.23740005	0.03070000	22.46929932	0.01820000	21.79129982	0.01320000	20.38500023	1.00000000	0.00830000	0.01770000	20.36770058	0.00720000	-999.98999023	2.00000000
24.34460068	0.05370000	23.55970001	0.03220000	22.92970085	0.02280000	21.44770050	1.00000000	0.01410000	0.07640000	21.36709976	0.01240000	-999.98999023	4.00000000
24.81110001	0.06680000	24.02949905	0.03970000	23.43959999	0.02910000	22.29470062	1.00000000	0.01880000	0.09870000	22.07150078	0.01820000	0.62349999	1.00000000
23.17799950	0.02960000	23.06019974	0.02420000	22.65710068	0.01990000	21.63730049	1.00000000	0.01590000	0.04790000	22.06520081	0.01830000	0.62510002	1.00000000
23.33860016	0.03240000	23.02510071	0.02410000	22.47590065	0.01830000	21.53639984	1.00000000	0.01390000	0.06000000	21.61599922	0.01440000	-999.98999023	2.00000000
22.79249954	0.02470000	22.40880013	0.01770000	21.92029953	0.01410000	20.84690094	1.00000000	0.00950000	0.02200000	20.82670021	0.00910000	0.66049999	1.00000000
24.70019913	0.06710000	24.51090050	0.05920000	23.90259933	0.04200000	22.78809929	1.00000000	0.02700000	0.14870000	22.36459923	0.02600000	-999.98999023	3.00000000
24.27309990	0.05100000	23.61919975	0.03250000	22.98369980	0.02340000	21.83670044	1.00000000	0.01600000	0.07880000	21.83139992	0.01650000	0.62379998	1.00000000
23.67449951	0.03790000	23.47410011	0.03020000	23.00830078	0.02370000	22.19919968	1.00000000	0.01910000	0.12100000	22.24160004	0.02140000	0.62449998	1.00000000
23.51230049	0.03480000	23.35479927	0.02830000	22.91049957	0.02280000	22.17070007	1.00000000	0.01880000	0.09950000	22.21969986	0.02050000	-999.98999023	2.00000000
23.71649933	0.03760000	23.38629913	0.02730000	23.04269981	0.02340000	22.12770081	1.00000000	0.01880000	0.03680000	22.33130074	0.01790000	-999.98999023	2.00000000
22.64270020	0.02350000	22.46610069	0.01890000	22.10770035	0.01720000	21.42770004	2.00000000	-999.98999023	0.03350000	21.55760002	0.01590000	0.62400001	1.00000000
22.65029907	0.02300000	22.58239937	0.01910000	22.29640007	0.01670000	21.60309982	1.00000000	0.01360000	0.03640000	22.01950073	0.01800000	-999.98999023	2.00000000
24.58169937	0.06090000	23.85560036	0.03770000	23.39550018	0.02880000	22.58079910	1.00000000	0.02080000	0.11840000	22.18320084	0.02130000	-999.98999023	4.00000000
22.81200027	0.02490000	22.62689972	0.01990000	22.25849915	0.01650000	21.32830048	1.00000000	0.01310000	0.05420000	21.58499908	0.01400000	-999.98999023	2.00000000
23.76119995	0.03950000	23.46990013	0.03010000	22.96120071	0.02310000	22.08979988	1.00000000	0.01810000	0.10020000	22.14200020	0.01980000	0.62440002	1.00000000
23.07200050	0.02880000	22.94689941	0.02340000	22.53960037	0.01920000	21.68330002	1.00000000	0.01550000	0.06780000	22.06620026	0.02090000	0.62449998	1.00000000
23.35939980	0.03280000	23.11420059	0.02510000	22.64240074	0.02030000	21.91449928	1.00000000	0.01590000	0.05790000	21.93390083	0.01760000	0.62449998	1.00000000
22.92160034	0.02630000	22.81509972	0.02170000	22.41629982	0.01780000	21.52820015	1.00000000	0.01470000	0.06910000	21.89800072	0.01730000	0.62480003	1.00000000
23.77560043	0.03980000	23.56629944	0.03200000	22.98950005	0.02340000	21.95509911	1.00000000	0.01800000	0.08860000	22.13579941	0.01970000	-999.98999023	4.00000000
23.05730057	0.02820000	22.99970055	0.02390000	22.55089951	0.01900000	21.83979988	1.00000000	0.01710000	0.07360000	22.04109955	0.01840000	-999.98999023	2.00000000
24.33659935	0.05210000	23.78960037	0.03500000	23.14299965	0.02500000	21.87400055	1.00000000	0.01680000	0.06190000	21.80450058	0.01540000	-999.98999023	4.00000000
23.61919975	0.03680000	23.27580070	0.02720000	22.70439911	0.02040000	21.66790009	1.00000000	0.01520000	0.05610000	21.81310081	0.01630000	-999.98999023	4.00000000
23.95809937	0.04390000	23.52350044	0.03100000	23.02560043	0.02380000	21.98889923	1.00000000	0.01690000	0.08720000	21.88739967	0.01680000	-999.98999023	2.00000000
23.36300087	0.03230000	23.18420029	0.02570000	22.84119987	0.02170000	22.04840088	1.00000000	0.01740000	0.07560000	22.08650017	0.01840000	0.62540001	1.00000000
23.50060081	0.03480000	23.33029938	0.02810000	22.89539909	0.02250000	21.75519943	1.00000000	0.01750000	0.07430000	22.20000076	0.02110000	-999.98999023	4.00000000
24.73200035	0.06520000	23.92959976	0.03840000	23.17440033	0.02580000	22.23640060	1.00000000	0.01780000	0.06390000	22.01020050	0.01850000	-999.98999023	4.00000000
23.33300018	0.03200000	23.02020073	0.02420000	22.50399971	0.01860000	21.49040031	1.00000000	0.01380000	0.03710000	21.58550072	0.01370000	0.62550002	1.00000000
23.34560013	0.03230000	23.14410019	0.02560000	22.70229912	0.02040000	21.67740059	1.00000000	0.01580000	0.07600000	21.94619942	0.01780000	0.62559998	1.00000000
25.00900078	0.07800000	24.10040092	0.04490000	23.17620087	0.02660000	21.94359970	1.00000000	0.01700000	0.07870000	21.77899933	0.01640000	-999.98999023	2.00000000
22.56609917	0.02220000	22.17790031	0.01590000	21.67210007	0.01250000	20.23450089	1.00000000	0.00890000	0.02620000	20.58869934	0.00810000	0.62599999	1.00000000
25.00650024	0.07840000	23.88229942	0.03790000	23.15649986	0.02660000	21.60560036	1.00000000	0.01480000	0.06870000	21.46800041	0.01350000	0.62599999	1.00000000
23.65500069	0.03720000	23.37999916	0.02830000	22.90699959	0.02260000	22.02120018	1.00000000	0.01710000	0.05610000	22.08959961	0.01900000	0.62599999	1.00000000
24.80400085	0.06580000	23.52580070	0.03070000	22.69090080	0.02010000	20.89760017	1.00000000	0.01120000	0.02730000	20.85689926	0.00910000	-999.98999023	4.00000000
24.07340050	0.04570000	23.57169914	0.03150000	22.83519936	0.02160000	21.81699944	1.00000000	0.01540000	0.05270000	21.79999924	0.01520000	-999.98999023	2.00000000
23.43600082	0.03370000	22.97940063	0.02330000	22.71850014	0.02040000	22.08600044	1.00000000	0.01790000	0.10360000	22.21310043	0.02130000	-999.98999023	3.00000000
23.85670090	0.04180000	23.46030045	0.02990000	22.91069984	0.02310000	21.95649910	1.00000000	0.01600000	0.04300000	21.84140015	0.01690000	0.62620002	1.00000000
23.37050056	0.03230000	23.30139923	0.02750000	22.83769989	0.02160000	22.06010056	1.00000000	0.01760000	0.06170000	22.26880074	0.02070000	0.62639999	1.00000000
23.53630066	0.03540000	23.32749939	0.02850000	22.85510063	0.02200000	21.92040062	1.00000000	0.01890000	0.09470000	22.24539948	0.02160000	0.62650001	1.00000000
22.59980011	0.02250000	21.85630035	0.01350000	21.42180061	0.01110000	19.97100067	2.00000000	-999.98999023	0.01770000	20.17029953	0.00650000	-999.98999023	4.00000000
22.66119957	0.02330000	21.94280052	0.01420000	21.33160019	0.01060000	19.97719955	1.00000000	0.00760000	0.01990000	20.16340065	0.00650000	0.62669998	1.00000000
23.38269997	0.03330000	23.23749924	0.02700000	22.92840004	0.02300000	22.09300041	1.00000000	0.01790000	0.10430000	22.23530006	0.02280000	-999.98999023	2.00000000
24.06990051	0.04670000	23.29610062	0.02760000	22.65950012	0.02030000	21.38820076	1.00000000	0.01270000	0.04980000	21.17379951	0.01120000	0.62680000	1.00000000
24.14369965	0.04780000	23.35820007	0.02910000	22.68549919	0.02060000	21.34720039	1.00000000	0.01270000	0.02950000	21.21689987	0.01130000	-999.98999023	4.00000000
24.20170021	0.04880000	23.82950020	0.03560000	23.36420059	0.02800000	22.06019974	1.00000000	0.01930000	0.08410000	22.18479919	0.02010000	-999.98999023	3.00000000
23.55229950	0.03580000	22.81539917	0.02170000	22.19510078	0.01610000	20.88559914	1.00000000	0.01030000	0.02990000	20.83709908	0.00930000	-999.98999023	4.00000000
23.65800095	0.03740000	23.51119995	0.03060000	23.00909996	0.02370000	22.25270081	1.00000000	0.01860000	0.10400000	22.35820007	0.02300000	0.62720001	1.00000000
23.13389969	0.02920000	22.89500046	0.02240000	22.39739990	0.01770000	21.53829956	1.00000000	0.01350000	0.03970000	21.62019920	0.01440000	0.62720001	1.00000000
22.68449974	0.02350000	22.32099915	0.01690000	22.14389992	0.01550000	20.46520042	1.00000000	0.01430000	0.05790000	21.76580048	0.01510000	-999.98999023	4.00000000
24.69359970	0.06240000	23.68659973	0.03310000	23.28790092	0.02670000	22.48130035	1.00000000	0.02000000	0.10710000	22.11059952	0.01790000	-999.98999023	4.00000000
24.18659973	0.04950000	23.84390068	0.03680000	23.26889992	0.02730000	22.19879913	1.00000000	0.02020000	0.07980000	22.33049965	0.02270000	-999.98999023	2.00000000
22.15259933	0.01870000	22.27589989	0.01710000	21.80809975	0.01380000	19.73229980	1.00000000	0.01340000	0.00460000	21.61249924	0.01600000	0.62760001	1.00000000
23.25309944	0.03110000	23.07530022	0.02610000	22.65909958	0.02000000	21.95579910	1.00000000	0.01720000	0.07960000	22.03660011	0.01890000	-999.98999023	2.00000000
22.97830009	0.02720000	22.56389999	0.01910000	22.07299995	0.01520000	21.04479980	1.00000000	0.01100000	0.03380000	21.11090088	0.01140000	-999.98999023	2.00000000
22.87470055	0.02560000	22.61219978	0.01930000	22.16690063	0.01580000	20.80340004	1.00000000	0.01250000	0.03120000	21.49279976	0.01340000	0.62769997	1.00000000
22.94280052	0.02660000	22.80509949	0.02150000	22.37059975	0.01740000	21.49880028	1.00000000	0.01400000	0.04860000	21.72340012	0.01540000	-999.98999023	2.00000000
23.59169960	0.03650000	22.67280006	0.02020000	22.69619942	0.02030000	22.18700027	1.00000000	0.01950000	0.12360000	22.31419945	0.02270000	-999.98999023	4.00000000
25.13800049	0.08240000	24.12140083	0.04300000	23.23660088	0.02690000	21.96240044	1.00000000	0.01710000	0.08060000	21.79330063	0.01630000	0.62819999	1.00000000
24.60790062	0.06030000	23.63660049	0.03300000	22.90920067	0.02270000	21.57410049	1.00000000	0.01420000	0.03780000	21.46330070	0.01300000	0.62819999	1.00000000
23.63909912	0.03700000	23.10899925	0.02520000	22.83510017	0.02160000	22.26639938	1.00000000	0.01830000	0.06700000	22.15920067	0.01920000	-999.98999023	3.00000000
23.33069992	0.03200000	22.53720093	0.01880000	22.14679909	0.01560000	21.59539986	1.00000000	0.01310000	0.03850000	21.40369987	0.01260000	-999.98999023	3.00000000
23.54150009	0.03530000	22.80730057	0.02140000	22.10790062	0.01520000	20.92049980	1.00000000	0.01040000	0.02790000	20.92490005	0.00950000	0.62889999	1.00000000
24.73640060	0.06540000	23.91080093	0.03810000	23.17020035	0.02570000	21.87820053	1.00000000	0.01610000	0.05960000	21.73390007	0.01570000	0.62769997	1.00000000
23.97450066	0.04410000	23.68210030	0.03320000	23.08919907	0.02470000	21.96100044	1.00000000	0.01800000	0.08120000	22.14049911	0.01980000	0.62860000	1.00000000
24.70459938	0.06350000	23.57679939	0.03250000	22.76880074	0.02110000	21.44980049	1.00000000	0.01270000	0.03170000	21.20849991	0.01120000	-999.98999023	4.00000000
22.83959961	0.02550000	22.55389977	0.01910000	22.40839958	0.01770000	21.98489952	1.00000000	0.01610000	0.07500000	21.79360008	0.01560000	1.32350004	3.00000000
23.88859940	0.04180000	23.52490044	0.03080000	22.96999931	0.02320000	21.71590042	1.00000000	0.01640000	0.04470000	22.00289917	0.01810000	-999.98999023	3.00000000
24.42399979	0.05490000	23.47150040	0.03020000	22.67009926	0.02010000	20.98310089	1.00000000	0.01250000	0.03670000	21.16909981	0.01100000	0.62959999	1.00000000
23.83690071	0.04080000	23.38139915	0.02870000	22.76959991	0.02110000	21.69739914	1.00000000	0.01480000	0.04790000	21.66259956	0.01460000	0.62879997	1.00000000
23.52919960	0.03510000	23.29949951	0.02740000	22.78610039	0.02110000	21.90290070	1.00000000	0.01620000	0.05960000	21.94029999	0.01660000	0.62879997	1.00000000
24.81570053	0.06630000	23.48030090	0.03030000	22.65810013	0.01980000	21.19009972	1.00000000	0.01170000	0.03410000	21.05470085	0.01010000	0.62900001	1.00000000
25.60639954	0.11300000	24.18300056	0.04510000	23.18490028	0.02620000	21.74659920	1.00000000	0.01470000	0.06610000	21.39340019	0.01260000	-999.98999023	4.00000000
25.05750084	0.07700000	24.07970047	0.04130000	23.41760063	0.02900000	22.15439987	1.00000000	0.01790000	0.07500000	21.96739960	0.01740000	0.62910002	1.00000000
23.50699997	0.03470000	23.28179932	0.02680000	22.78260040	0.02100000	22.03440094	1.00000000	0.01630000	0.06320000	22.01810074	0.01760000	0.62910002	1.00000000
24.83090019	0.06880000	23.65710068	0.03330000	22.94409943	0.02300000	21.60770035	1.00000000	0.01360000	0.05000000	21.42160034	0.01270000	-999.98999023	2.00000000
23.19569969	0.03000000	22.87759972	0.02220000	22.39109993	0.01760000	21.41909981	1.00000000	0.01310000	0.04520000	21.49790001	0.01300000	-999.98999023	3.00000000
23.42980003	0.03400000	23.19359970	0.02680000	22.83779907	0.02260000	21.58620071	1.00000000	0.01610000	0.07480000	21.88540077	0.01680000	-999.98999023	2.00000000
23.70129967	0.03870000	23.55920029	0.03170000	23.00760078	0.02380000	22.18499947	1.00000000	0.01950000	0.10480000	22.39780045	0.02360000	0.62949997	1.00000000
23.66819954	0.03800000	23.33699989	0.02840000	22.77039909	0.02110000	21.94070053	1.00000000	0.01640000	0.06680000	21.83909988	0.01640000	0.62949997	1.00000000
25.17790031	0.08270000	23.90399933	0.03790000	23.17130089	0.02570000	21.75629997	1.00000000	0.01550000	0.04190000	21.60779953	0.01430000	-999.98999023	4.00000000
23.37059975	0.03260000	23.06200027	0.02440000	22.49360085	0.01840000	21.49160004	1.00000000	0.01380000	0.05800000	21.53919983	0.01350000	-999.98999023	4.00000000
23.76119995	0.04020000	23.51589966	0.03140000	23.08379936	0.02490000	22.24650002	1.00000000	0.01920000	0.07410000	22.29590034	0.02270000	0.62980002	1.00000000
24.64620018	0.06570000	23.97949982	0.04290000	23.30080032	0.02980000	22.16279984	1.00000000	0.01990000	0.04940000	21.94960022	0.01900000	0.62980002	1.00000000
23.87969971	0.04170000	22.93079948	0.02280000	22.12750053	0.01550000	20.52890015	1.00000000	0.00970000	0.02000000	20.64049911	0.00830000	0.62980002	1.00000000
23.69840050	0.03830000	23.39340019	0.02930000	22.88750076	0.02220000	22.08659935	1.00000000	0.01710000	0.06410000	22.11660004	0.01940000	0.63000000	1.00000000
23.13100052	0.02920000	22.98710060	0.02370000	22.55649948	0.01930000	21.83609962	1.00000000	0.01570000	0.08080000	22.02849960	0.01890000	-999.98999023	4.00000000
23.23200035	0.03060000	23.15780067	0.02570000	22.88050079	0.02220000	22.23880005	1.00000000	0.01850000	0.09830000	22.22039986	0.02080000	-999.98999023	2.00000000
23.60199928	0.03670000	23.41449928	0.03060000	23.10670090	0.02480000	21.96439934	1.00000000	0.01840000	0.07400000	22.20120049	0.02000000	0.73670000	1.00000000
24.19879913	0.04890000	23.68540001	0.03360000	23.14660072	0.02540000	22.28050041	1.00000000	0.01840000	0.07090000	22.08340073	0.01910000	0.63020003	1.00000000
22.76090050	0.02450000	22.62010002	0.01970000	22.16270065	0.01570000	21.37809944	1.00000000	0.01310000	0.05150000	21.56599998	0.01400000	-999.98999023	3.00000000
23.71890068	0.03940000	22.99320030	0.02390000	22.26969910	0.01680000	21.11809921	1.00000000	0.01100000	0.04010000	20.90550041	0.00950000	-999.98999023	4.00000000
23.43740082	0.03410000	23.27400017	0.02740000	22.79960060	0.02150000	21.15810013	1.00000000	0.01710000	0.06080000	22.16920090	0.02090000	-999.98999023	2.00000000
22.25139999	0.01920000	22.22159958	0.01610000	21.86619949	0.01360000	21.05209923	1.00000000	0.01160000	0.04500000	21.47330093	0.01320000	0.63040000	1.00000000
23.92989922	0.04410000	23.34140015	0.02920000	22.80979919	0.02160000	21.77499962	1.00000000	0.01560000	0.05310000	21.67569923	0.01490000	0.63040000	1.00000000
23.23749924	0.03070000	22.12129974	0.01540000	21.31130028	0.01050000	19.60729980	1.00000000	0.00660000	0.01100000	19.71249962	0.00510000	0.63050002	1.00000000
23.61919975	0.03650000	23.37220001	0.02800000	22.83009911	0.02150000	21.94949913	1.00000000	0.01630000	0.07110000	22.01479912	0.01760000	0.63050002	1.00000000
23.29809952	0.03160000	22.94269943	0.02300000	22.42110062	0.01790000	21.36960030	1.00000000	0.01300000	0.05270000	21.45350075	0.01340000	-999.98999023	2.00000000
23.40239906	0.03320000	22.86910057	0.02220000	22.22019958	0.01620000	20.83919907	1.00000000	0.01080000	0.03750000	20.94519997	0.00980000	-999.98999023	4.00000000
23.32670021	0.03210000	23.06850052	0.02450000	22.53280067	0.01880000	21.44580078	1.00000000	0.01470000	0.04680000	21.71669960	0.01500000	0.63120002	1.00000000
23.05340004	0.02820000	22.62389946	0.01970000	22.04770088	0.01530000	19.80830002	1.00000000	0.01060000	0.02720000	20.99640083	0.01030000	0.63080001	1.00000000
23.42670059	0.03360000	23.30010033	0.02750000	22.92259979	0.02270000	22.24539948	1.00000000	0.01850000	0.07350000	22.29759979	0.02150000	0.63110000	1.00000000
23.21380043	0.03020000	23.16189957	0.02570000	22.79610062	0.02140000	22.07600021	1.00000000	0.01730000	0.06590000	22.26189995	0.02190000	-999.98999023	4.00000000
23.10470009	0.02880000	23.01420021	0.02380000	22.88929939	0.02240000	21.65600014	1.00000000	0.01630000	0.05900000	21.85409927	0.01620000	0.98140001	3.00000000
22.91650009	0.02610000	22.77980042	0.02090000	22.35759926	0.01710000	21.55649948	1.00000000	0.01400000	0.05160000	21.79680061	0.01520000	0.63099998	1.00000000
23.84239960	0.04160000	22.82110023	0.02170000	21.97960091	0.01450000	20.74670029	1.00000000	0.00930000	0.02030000	20.59490013	0.00820000	0.63110000	1.00000000
24.80990028	0.06700000	23.50239944	0.03090000	22.68770027	0.02020000	21.29389954	1.00000000	0.01200000	0.03200000	21.11650085	0.01070000	-999.98999023	2.00000000
24.18840027	0.04910000	23.71360016	0.03420000	23.10280037	0.02490000	22.03490067	1.00000000	0.01770000	0.06570000	22.03520012	0.01820000	0.63120002	1.00000000
23.36599922	0.03280000	23.29389954	0.02760000	22.93860054	0.02300000	22.02799988	1.00000000	0.01850000	0.10200000	22.26779938	0.02200000	-999.98999023	3.00000000
22.63800049	0.02300000	22.10330009	0.01520000	21.50449944	0.01150000	20.17440033	1.00000000	0.00800000	0.02100000	20.32550049	0.00710000	0.63129997	1.00000000
23.27490044	0.03120000	23.14640045	0.02550000	22.71409988	0.02050000	21.72570038	1.00000000	0.01660000	0.07850000	22.07799911	0.01950000	0.63169998	1.00000000
23.00180054	0.02770000	22.87050056	0.02270000	22.76129913	0.02150000	21.81999969	1.00000000	0.02000000	0.08300000	22.12050056	0.02050000	0.21480000	1.00000000
22.41189957	0.02070000	22.09370041	0.01530000	21.61330032	0.01210000	20.38559914	1.00000000	0.00890000	0.02620000	20.62669945	0.00820000	0.63239998	1.00000000
24.34230042	0.05260000	23.00119972	0.02360000	22.19309998	0.01600000	20.53330040	1.00000000	0.00920000	0.01940000	20.50670052	0.00770000	-999.98999023	2.00000000
25.91690063	0.13330001	26.02840042	0.15730000	25.40909958	0.09690000	24.93269920	1.00000000	0.09990000	0.82550001	25.12619972	0.23180000	-999.98999023	4.00000000
24.22610092	0.04950000	23.60639954	0.03220000	23.10029984	0.02480000	21.90880013	1.00000000	0.01610000	0.04490000	21.81640053	0.01600000	0.72710001	1.00000000
22.80999947	0.02520000	22.45140076	0.01850000	21.89259911	0.01400000	20.69169998	1.00000000	0.01010000	0.03040000	20.87409973	0.01030000	0.63169998	1.00000000
23.40270042	0.03410000	22.98360062	0.02440000	22.34970093	0.01740000	20.93560028	1.00000000	0.01270000	0.03820000	21.32489967	0.01220000	0.63040000	1.00000000
23.96710014	0.04420000	23.54220009	0.03120000	23.07609940	0.02470000	22.40410042	1.00000000	0.01900000	0.07060000	22.20450020	0.02080000	0.63190001	1.00000000
23.64340019	0.03740000	23.41570091	0.02900000	23.12319946	0.02510000	22.86750031	1.00000000	0.02200000	0.09220000	22.52659988	0.02540000	-999.98999023	4.00000000
22.66419983	0.02340000	21.83090019	0.01340000	21.59670067	0.01210000	20.45800018	1.00000000	0.00920000	0.02220000	20.68589973	0.00870000	-999.98999023	3.00000000
23.79719925	0.04070000	22.78050041	0.02130000	21.94610023	0.01420000	20.45350075	1.00000000	0.00880000	0.02150000	20.46269989	0.00760000	0.63200003	1.00000000
25.23800087	0.08750000	23.97839928	0.04000000	23.14469910	0.02560000	21.89249992	1.00000000	0.01550000	0.08740000	21.62220001	0.01510000	0.59920001	1.00000000
25.24530029	0.09260000	24.14949989	0.04390000	23.41589928	0.02970000	22.19540024	1.00000000	0.01870000	0.11270000	21.99309921	0.01900000	0.63220000	1.00000000
22.78510094	0.02470000	22.27610016	0.01660000	21.61529922	0.01210000	20.36879921	1.00000000	0.00850000	0.01810000	20.46540070	0.00750000	0.63230002	1.00000000
23.59320068	0.03590000	23.20569992	0.02580000	22.79780006	0.02130000	21.78790092	1.00000000	0.01760000	0.05670000	22.18670082	0.01990000	-999.98999023	4.00000000
23.41379929	0.03340000	23.28650093	0.02750000	23.02669907	0.02460000	22.10180092	1.00000000	0.01880000	0.09870000	22.19330025	0.02110000	-999.98999023	2.00000000
22.48069954	0.02130000	22.54730034	0.01890000	22.53639984	0.01910000	21.28210068	1.00000000	0.01760000	0.05530000	22.13150024	0.01940000	-999.98999023	3.00000000
23.68210030	0.03800000	23.38019943	0.02880000	22.99049950	0.02370000	22.09009933	1.00000000	0.01680000	0.05360000	21.94729996	0.01760000	-999.98999023	2.00000000
23.49830055	0.03550000	23.11400032	0.02670000	22.45910072	0.01850000	21.27079964	1.00000000	0.01430000	0.04460000	21.52050018	0.01520000	0.63270003	1.00000000
24.13909912	0.04740000	23.65839958	0.03300000	23.09510040	0.02470000	21.96820068	1.00000000	0.01710000	0.05160000	21.96619987	0.01750000	-999.98999023	2.00000000
23.35260010	0.03270000	23.16130066	0.02580000	22.74230003	0.02100000	21.88820076	1.00000000	0.01650000	0.06500000	22.08359909	0.02110000	-999.98999023	2.00000000
23.97890091	0.04380000	23.62849998	0.03200000	23.09390068	0.02460000	22.05360031	1.00000000	0.01800000	0.07280000	22.18020058	0.01950000	0.63290000	1.00000000
22.81590080	0.02490000	22.23810005	0.01630000	21.78120041	0.01310000	20.41640091	1.00000000	0.00910000	0.02470000	20.57110023	0.00800000	-999.98999023	4.00000000
23.89909935	0.04280000	22.81509972	0.02160000	22.03409958	0.01490000	20.64809990	1.00000000	0.00900000	0.02610000	20.50359917	0.00790000	-999.98999023	4.00000000
23.18670082	0.02970000	23.15979958	0.02530000	22.80249977	0.02120000	22.11249924	1.00000000	0.01710000	0.06600000	22.36770058	0.02130000	0.63309997	1.00000000
23.24979973	0.03080000	22.97319984	0.02350000	22.47839928	0.01830000	21.48460007	1.00000000	0.01410000	0.06060000	21.61720085	0.01460000	-999.98999023	2.00000000
24.07019997	0.04570000	23.68779945	0.03350000	22.98929977	0.02330000	21.63019943	1.00000000	0.01670000	0.07600000	21.88649940	0.01630000	0.63330001	1.00000000
